Timestamp,Year,Crop Name,Region_Division,District,Area_Hectare,Yield_per_Hectare_M_Ton,Production _M_Ton 
8/13/2022 2:55:11,2018-2019,Wheat,Rajshahi,Pabna,25522,2.883,73591
8/13/2022 2:55:48,2018-2019,Wheat,Rajshahi,Rajshahi,24749,2.97,73507
8/13/2022 2:56:26,2018-2019,Wheat,Rajshahi,Sirajgonj,5930,2.777,16469
8/13/2022 2:57:13,2018-2019,Wheat,Rangpur,Dinajpur,7480,2.822,21107
8/13/2022 2:57:48,2018-2019,Wheat,Rangpur,Gaibandha,3389,2.665,9030
8/13/2022 2:58:45,2018-2019,Wheat,Rangpur,Kurigram,8147,3.052,24868
8/13/2022 2:59:21,2018-2019,Wheat,Rangpur,Lalmonirhat,1579,2.822,4454
8/13/2022 3:00:28,2018-2019,Wheat,Rangpur,Nilphamari,4897,2.975,14567
8/13/2022 3:01:06,2018-2019,Wheat,Rangpur,Rangpur,1696,2.955,5014
8/13/2022 3:01:57,2018-2019,Wheat,Rangpur,Panchagar,16303,3.336,54391
8/13/2022 3:02:50,2018-2019,Wheat,Rangpur,Thakurgaon,50236,3.288,165193
8/13/2022 3:03:30,2018-2019,Wheat,Sylhet,Hobigonj,488,1.833,898
8/13/2022 3:05:29,2018-2019,Wheat,Sylhet,Maulavibazar,37,2.23,82
8/13/2022 3:06:10,2018-2019,Wheat,Sylhet,Sunamgonj,546,2.603,1421
8/13/2022 3:06:39,2018-2019,Wheat,Sylhet,Sylhet,176,1.757,309
8/13/2022 3:07:33,2019-2020,Wheat,Barisal,Barguna,0,0,0
8/13/2022 3:08:12,2019-2020,Wheat,Barisal,Barisal,426,2.354,1002
8/13/2022 3:08:48,2019-2020,Wheat,Barisal,Bhola,1955,3.15,6157
8/13/2022 3:09:25,2019-2020,Wheat,Barisal,Jhalakathi,16,3.072,50
8/13/2022 3:09:50,2019-2020,Wheat,Barisal,Patuakhali,0,0,0
8/13/2022 3:10:28,2019-2020,Wheat,Barisal,Pirojpur,19,1.537,29
8/13/2022 3:11:09,2019-2020,Wheat,Chittagong,Bandarban,0,0,0
8/13/2022 3:12:17,2019-2020,Wheat,Chittagong,Brahmanbaria,1185,2.285,2707
8/13/2022 3:13:01,2019-2020,Wheat,Chittagong,Chandpur,396,2.556,1013
8/13/2022 3:13:32,2019-2020,Wheat,Chittagong,Chittagong,0,0,0
8/13/2022 3:14:14,2019-2020,Wheat,Chittagong,Comilla,498,2.545,1269
8/13/2022 3:14:58,2019-2020,Wheat,Chittagong,Cox's Bazar,0,0,0
8/13/2022 3:15:36,2019-2020,Wheat,Chittagong,Feni,58,2.52,147
8/13/2022 3:16:10,2019-2020,Wheat,Chittagong,Khagrachari,0,0,0
8/13/2022 3:16:40,2019-2020,Wheat,Chittagong,Lakshmipur,0,0,0
8/13/2022 3:17:19,2019-2020,Wheat,Chittagong,Noakhali,1,1.938,2
8/13/2022 3:17:53,2019-2020,Wheat,Chittagong,Rangamati,0,0,0
8/13/2022 3:18:32,2019-2020,Wheat,Dhaka,Dhaka,150,2.498,376
8/13/2022 3:19:15,2019-2020,Wheat,Dhaka,Faridpur,23034,2.437,56133
8/13/2022 3:19:46,2019-2020,Wheat,Dhaka,Gazipur,54,1.866,101
8/13/2022 3:20:30,2019-2020,Wheat,Dhaka,Gopalgonj,6749,2.895,19542
8/13/2022 3:20:57,2019-2020,Wheat,Dhaka,Kishoregonj,1000,2.22,2220
8/13/2022 3:21:33,2019-2020,Wheat,Dhaka,Madaripur,4313,2.954,12738
8/13/2022 3:22:09,2019-2020,Wheat,Dhaka,Manikgonj,353,2.933,1036
8/13/2022 3:22:39,2019-2020,Wheat,Dhaka,Munsigonj,0,0,0
8/13/2022 3:23:12,2019-2020,Wheat,Dhaka,Narayangonj,2,2.081,4
8/13/2022 3:23:42,2019-2020,Wheat,Dhaka,Narsingdi,336,2.244,754
8/13/2022 3:24:16,2019-2020,Wheat,Dhaka,Rajbari,11907,2.657,31631
8/13/2022 3:24:49,2019-2020,Wheat,Dhaka,Shariatpur,4048,3.105,12568
8/13/2022 3:25:18,2019-2020,Wheat,Dhaka,Tangail,4446,2.619,11642
8/13/2022 3:26:05,2019-2020,Wheat,Khulna,Bagerhat,892,1.877,1675
8/13/2022 3:26:36,2019-2020,Wheat,Khulna,Chuadanga,1143,2.642,3019
8/13/2022 3:27:39,2019-2020,Wheat,Khulna,Jessore,378,2.823,1066
8/13/2022 3:28:31,2019-2020,Wheat,Khulna,Jhenaidah,4172,3.367,14047
8/13/2022 3:29:07,2019-2020,Wheat,Khulna,Khulna,186,2.242,417
8/13/2022 3:29:43,2019-2020,Wheat,Khulna,Kushtia,11390,3.784,43098
8/13/2022 3:30:18,2019-2020,Wheat,Khulna,Magura,4279,2.785,11916
8/13/2022 3:31:01,2019-2020,Wheat,Khulna,Meherpur,11677,3.628,42363
8/13/2022 3:31:35,2019-2020,Wheat,Khulna,Narail,1425,2.948,4202
8/13/2022 3:32:06,2019-2020,Wheat,Khulna,Satkhira,729,2.882,2102
8/13/2022 3:33:06,2019-2020,Wheat,Mymensingh,Jamalpur,3947,2.939,11599
8/13/2022 3:33:39,2019-2020,Wheat,Mymensingh,Mymensingh,1334,2.493,3326
8/13/2022 3:34:19,2019-2020,Wheat,Mymensingh,Netrokona,1280,2.389,3057
8/13/2022 3:34:54,2019-2020,Wheat,Mymensingh,Sherpur,669,2.821,1886
8/13/2022 3:35:30,2019-2020,Wheat,Rajshahi,Bogra,2653,2.875,7627
8/13/2022 3:36:18,2019-2020,Wheat,Rajshahi,Joypurhat,2324,2.794,6493
8/13/2022 3:37:03,2019-2020,Wheat,Rajshahi,Noagaon,21765,3.286,71530
8/13/2022 3:37:38,2019-2020,Wheat,Rajshahi,Natore,22006,2.93,64489
8/13/2022 3:38:26,2019-2020,Wheat,Rajshahi,Nawabgonj,25939,3.449,89461
8/13/2022 3:39:11,2019-2020,Wheat,Rajshahi,Pabna,25947,2.955,76683
8/13/2022 3:39:53,2019-2020,Wheat,Rajshahi,Rajshahi,26344,3.074,80990
8/13/2022 3:40:33,2019-2020,Wheat,Rajshahi,Sirajgonj,5712,2.723,15552
8/13/2022 3:41:12,2019-2020,Wheat,Rangpur,Dinajpur,6604,2.851,18830
8/13/2022 3:41:46,2019-2020,Wheat,Rangpur,Gaibandha,3218,2.545,8189
8/13/2022 3:42:54,2019-2020,Wheat,Rangpur,Gaibandha,3218,2.545,8189
8/13/2022 3:43:33,2019-2020,Wheat,Rangpur,Kurigram,8397,3.037,25506
8/13/2022 3:44:14,2019-2020,Wheat,Rangpur,Lalmonirhat,1399,2.848,3985
8/13/2022 3:45:01,2019-2020,Wheat,Rangpur,Nilphamari,5197,3.08,16007
8/13/2022 3:45:41,2019-2020,Wheat,Rangpur,Panchagar,17719,3.144,55716
8/13/2022 3:46:10,2019-2020,Wheat,Rangpur,Rangpur,1771,3.287,5823
8/13/2022 3:46:52,2019-2020,Wheat,Rangpur,Thakurgaon,49960,3.516,175669
8/13/2022 3:47:35,2019-2020,Wheat,Sylhet,Hobigonj,292,1.833,536
8/13/2022 3:48:10,2019-2020,Wheat,Sylhet,Maulavibazar,34,2.258,76
8/13/2022 3:48:39,2019-2020,Wheat,Sylhet,Sunamgonj,346,2.726,942
8/13/2022 3:49:22,2019-2020,Wheat,Sylhet,Sylhet,198,1.813,359
